,date,Data Value,time,T2M,RH2M,GWETPROF,PRECTOTCORR,GWETROOT,GWETTOP,EVPTRNS,rainfall_mm
277,2023-04-27,-44.964,06:00:00,27.28,47.2,0.37,0.06,0.37,0.3,0.03,0
278,2023-04-27,-44.864,12:00:00,27.28,47.2,0.37,0.06,0.37,0.3,0.03,0
279,2023-04-27,-44.962,18:00:00,27.28,47.2,0.37,0.06,0.37,0.3,0.03,0
280,2023-04-28,-44.905,00:00:00,27.18,51.44,0.37,0.36,0.37,0.31,0.02,0
281,2023-04-28,-44.955,06:00:00,27.18,51.44,0.37,0.36,0.37,0.31,0.02,0
282,2023-04-28,-45.005,12:00:00,27.18,51.44,0.37,0.36,0.37,0.31,0.02,0
283,2023-04-28,-45.056,18:00:00,27.18,51.44,0.37,0.36,0.37,0.31,0.02,0
284,2023-04-29,-44.889,00:00:00,26.44,51.29,0.37,5.48,0.37,0.36,0.01,0
285,2023-04-29,-44.945,06:00:00,26.44,51.29,0.37,5.48,0.37,0.36,0.01,0
286,2023-04-29,-45,12:00:00,26.44,51.29,0.37,5.48,0.37,0.36,0.01,0
287,2023-04-29,-45.043,18:00:00,26.44,51.29,0.37,5.48,0.37,0.36,0.01,0
288,2023-04-30,-44.747,00:00:00,24.87,56.39,0.37,0.32,0.37,0.36,0.04,0
289,2023-04-30,-44.84,06:00:00,24.87,56.39,0.37,0.32,0.37,0.36,0.04,0
290,2023-04-30,-44.812,12:00:00,24.87,56.39,0.37,0.32,0.37,0.36,0.04,0
291,2023-04-30,-45.033,18:00:00,24.87,56.39,0.37,0.32,0.37,0.36,0.04,0
292,2023-05-01,-44.887,00:00:00,22.77,70.39,0.37,2.41,0.38,0.37,0.03,1.64569520950317
293,2023-05-01,-44.915,06:00:00,22.77,70.39,0.37,2.41,0.38,0.37,0.03,1.64569520950317
294,2023-05-01,-44.822,12:00:00,22.77,70.39,0.37,2.41,0.38,0.37,0.03,1.64569520950317
295,2023-05-01,-45.034,18:00:00,22.77,70.39,0.37,2.41,0.38,0.37,0.03,1.64569520950317
296,2023-05-02,-44.745,00:00:00,23.35,68.74,0.37,1.78,0.38,0.37,0.03,0
297,2023-05-02,-44.928,06:00:00,23.35,68.74,0.37,1.78,0.38,0.37,0.03,0
298,2023-05-02,-44.788,12:00:00,23.35,68.74,0.37,1.78,0.38,0.37,0.03,0
299,2023-05-02,-44.941,18:00:00,23.35,68.74,0.37,1.78,0.38,0.37,0.03,0
300,2023-05-03,-44.911,00:00:00,25.26,58.51,0.38,1.11,0.38,0.35,0.06,1.20359933376312
301,2023-05-03,-44.833,06:00:00,25.26,58.51,0.38,1.11,0.38,0.35,0.06,1.20359933376312
302,2023-05-03,-44.945,12:00:00,25.26,58.51,0.38,1.11,0.38,0.35,0.06,1.20359933376312
303,2023-05-03,-44.905,18:00:00,25.26,58.51,0.38,1.11,0.38,0.35,0.06,1.20359933376312
304,2023-05-04,-44.656,00:00:00,26.82,50.16,0.37,0.74,0.38,0.34,0.06,0.0726697668433189
305,2023-05-04,-44.844,06:00:00,26.82,50.16,0.37,0.74,0.38,0.34,0.06,0.0726697668433189
306,2023-05-04,-44.99,12:00:00,26.82,50.16,0.37,0.74,0.38,0.34,0.06,0.0726697668433189
307,2023-05-04,-44.909,18:00:00,26.82,50.16,0.37,0.74,0.38,0.34,0.06,0.0726697668433189
308,2023-05-05,-44.924,00:00:00,28.45,41.1,0.37,0.5,0.37,0.33,0.05,0.37615892291069
309,2023-05-05,-44.858,06:00:00,28.45,41.1,0.37,0.5,0.37,0.33,0.05,0.37615892291069
310,2023-05-05,-45.049,12:00:00,28.45,41.1,0.37,0.5,0.37,0.33,0.05,0.37615892291069
311,2023-05-05,-45.025,18:00:00,28.45,41.1,0.37,0.5,0.37,0.33,0.05,0.37615892291069
312,2023-05-06,-44.752,00:00:00,29.05,41.07,0.37,1.57,0.37,0.33,0.04,0
313,2023-05-06,-44.909,06:00:00,29.05,41.07,0.37,1.57,0.37,0.33,0.04,0
314,2023-05-06,-45.153,12:00:00,29.05,41.07,0.37,1.57,0.37,0.33,0.04,0
315,2023-05-06,-45.024,18:00:00,29.05,41.07,0.37,1.57,0.37,0.33,0.04,0
316,2023-05-07,-44.767,00:00:00,29.54,30.27,0.37,0,0.37,0.31,0.04,0
317,2023-05-07,-44.924,06:00:00,29.54,30.27,0.37,0,0.37,0.31,0.04,0
318,2023-05-07,-44.795,12:00:00,29.54,30.27,0.37,0,0.37,0.31,0.04,0
319,2023-05-07,-45.078,18:00:00,29.54,30.27,0.37,0,0.37,0.31,0.04,0
320,2023-05-08,-44.846,00:00:00,29.22,26.75,0.37,0.05,0.37,0.29,0.03,0
321,2023-05-08,-45.044,06:00:00,29.22,26.75,0.37,0.05,0.37,0.29,0.03,0
322,2023-05-08,-45.164,12:00:00,29.22,26.75,0.37,0.05,0.37,0.29,0.03,0
323,2023-05-08,-45.075,18:00:00,29.22,26.75,0.37,0.05,0.37,0.29,0.03,0
324,2023-05-09,-44.78,00:00:00,28.68,26.81,0.36,0.05,0.36,0.28,0.02,0
325,2023-05-09,-44.995,06:00:00,28.68,26.81,0.36,0.05,0.36,0.28,0.02,0
326,2023-05-09,-45.28,12:00:00,28.68,26.81,0.36,0.05,0.36,0.28,0.02,0
327,2023-05-09,-44.985,18:00:00,28.68,26.81,0.36,0.05,0.36,0.28,0.02,0
328,2023-05-10,-44.759,00:00:00,28.5,24.35,0.36,0.03,0.36,0.27,0.01,0
329,2023-05-10,-44.972,06:00:00,28.5,24.35,0.36,0.03,0.36,0.27,0.01,0
330,2023-05-10,-45.214,12:00:00,28.5,24.35,0.36,0.03,0.36,0.27,0.01,0
331,2023-05-10,-45.071,18:00:00,28.5,24.35,0.36,0.03,0.36,0.27,0.01,0
332,2023-05-11,-44.794,00:00:00,30.36,20.31,0.36,0,0.36,0.26,0.01,0
333,2023-05-11,-45.022,06:00:00,30.36,20.31,0.36,0,0.36,0.26,0.01,0
334,2023-05-11,-45.163,12:00:00,30.36,20.31,0.36,0,0.36,0.26,0.01,0
335,2023-05-11,-45.067,18:00:00,30.36,20.31,0.36,0,0.36,0.26,0.01,0
336,2023-05-12,-44.787,00:00:00,32.94,16.93,0.36,0,0.36,0.24,0.01,0
337,2023-05-12,-45.021,06:00:00,32.94,16.93,0.36,0,0.36,0.24,0.01,0
338,2023-05-12,-44.982,12:00:00,32.94,16.93,0.36,0,0.36,0.24,0.01,0
339,2023-05-12,-45.169,18:00:00,32.94,16.93,0.36,0,0.36,0.24,0.01,0
340,2023-05-13,-44.833,00:00:00,33.82,20.41,0.36,0,0.35,0.22,0.01,0
341,2023-05-13,-45.061,06:00:00,33.82,20.41,0.36,0,0.35,0.22,0.01,0
342,2023-05-13,-45.194,12:00:00,33.82,20.41,0.36,0,0.35,0.22,0.01,0
343,2023-05-13,-45.109,18:00:00,33.82,20.41,0.36,0,0.35,0.22,0.01,0
344,2023-05-14,-44.993,00:00:00,33.7,22.04,0.35,0.02,0.35,0.21,0,0.423178791999817
345,2023-05-14,-45.147,06:00:00,33.7,22.04,0.35,0.02,0.35,0.21,0,0.423178791999817
346,2023-05-14,-45.124,12:00:00,33.7,22.04,0.35,0.02,0.35,0.21,0,0.423178791999817
347,2023-05-14,-45.227,18:00:00,33.7,22.04,0.35,0.02,0.35,0.21,0,0.423178791999817
348,2023-05-15,-45.07,00:00:00,34.03,25.89,0.35,0,0.35,0.2,0,0
349,2023-05-15,-45.186,06:00:00,34.03,25.89,0.35,0,0.35,0.2,0,0
350,2023-05-15,-45.152,12:00:00,34.03,25.89,0.35,0,0.35,0.2,0,0
351,2023-05-15,-45.24,18:00:00,34.03,25.89,0.35,0,0.35,0.2,0,0
352,2023-05-16,-45.102,00:00:00,34.64,23.26,0.35,0.01,0.35,0.19,0,0
353,2023-05-16,-45.213,06:00:00,34.64,23.26,0.35,0.01,0.35,0.19,0,0
354,2023-05-16,-45.284,12:00:00,34.64,23.26,0.35,0.01,0.35,0.19,0,0
355,2023-05-16,-45.249,18:00:00,34.64,23.26,0.35,0.01,0.35,0.19,0,0
356,2023-05-17,-45.057,00:00:00,34.52,26.88,0.35,0.73,0.35,0.18,0,0
357,2023-05-17,-45.194,06:00:00,34.52,26.88,0.35,0.73,0.35,0.18,0,0
358,2023-05-17,-45.285,12:00:00,34.52,26.88,0.35,0.73,0.35,0.18,0,0
359,2023-05-17,-45.219,18:00:00,34.52,26.88,0.35,0.73,0.35,0.18,0,0
360,2023-05-18,-45.017,00:00:00,32.59,33.98,0.36,5.54,0.36,0.33,0,1.69609010219574
361,2023-05-18,-44.83,06:00:00,32.59,33.98,0.36,5.54,0.36,0.33,0,1.69609010219574
362,2023-05-18,-45.209,12:00:00,32.59,33.98,0.36,5.54,0.36,0.33,0,1.69609010219574
363,2023-05-18,-44.983,18:00:00,32.59,33.98,0.36,5.54,0.36,0.33,0,1.69609010219574
364,2023-05-19,-45.057,00:00:00,31.83,32.56,0.36,0,0.35,0.28,0,0
365,2023-05-19,-45.088,06:00:00,31.83,32.56,0.36,0,0.35,0.28,0,0
366,2023-05-19,-45.226,12:00:00,31.83,32.56,0.36,0,0.35,0.28,0,0
367,2023-05-19,-45.182,18:00:00,31.83,32.56,0.36,0,0.35,0.28,0,0
368,2023-05-20,-44.995,00:00:00,33.54,23.27,0.35,0,0.35,0.24,0,0
369,2023-05-20,-45.119,06:00:00,33.54,23.27,0.35,0,0.35,0.24,0,0
370,2023-05-20,-45.222,12:00:00,33.54,23.27,0.35,0,0.35,0.24,0,0
371,2023-05-20,-45.192,18:00:00,33.54,23.27,0.35,0,0.35,0.24,0,0
372,2023-05-21,-45.001,00:00:00,36.19,16.15,0.35,0,0.35,0.21,0,0
373,2023-05-21,-45.141,06:00:00,36.19,16.15,0.35,0,0.35,0.21,0,0
374,2023-05-21,-45.074,12:00:00,36.19,16.15,0.35,0,0.35,0.21,0,0
375,2023-05-21,-45.185,18:00:00,36.19,16.15,0.35,0,0.35,0.21,0,0
376,2023-05-22,-45.047,00:00:00,37.94,18.78,0.35,0,0.35,0.19,0,0
377,2023-05-22,-45.175,06:00:00,37.94,18.78,0.35,0,0.35,0.19,0,0
378,2023-05-22,-45.239,12:00:00,37.94,18.78,0.35,0,0.35,0.19,0,0
379,2023-05-22,-45.186,18:00:00,37.94,18.78,0.35,0,0.35,0.19,0,0
380,2023-05-23,-45.04,00:00:00,36.84,26.94,0.35,3.78,0.35,0.2,0,0
381,2023-05-23,-45.153,06:00:00,36.84,26.94,0.35,3.78,0.35,0.2,0,0
382,2023-05-23,-45.223,12:00:00,36.84,26.94,0.35,3.78,0.35,0.2,0,0
383,2023-05-23,-45.227,18:00:00,36.84,26.94,0.35,3.78,0.35,0.2,0,0
384,2023-05-24,-45.115,00:00:00,33.17,41.57,0.36,3.76,0.36,0.33,0,4.36029100418091
385,2023-05-24,-45.165,06:00:00,33.17,41.57,0.36,3.76,0.36,0.33,0,4.36029100418091
386,2023-05-24,-45.1,12:00:00,33.17,41.57,0.36,3.76,0.36,0.33,0,4.36029100418091
387,2023-05-24,-45.164,18:00:00,33.17,41.57,0.36,3.76,0.36,0.33,0,4.36029100418091
388,2023-05-25,-45.006,00:00:00,30.84,46.44,0.37,9.12,0.37,0.43,0.02,3.46464776992798
389,2023-05-25,-45.134,06:00:00,30.84,46.44,0.37,9.12,0.37,0.43,0.02,3.46464776992798
390,2023-05-25,-45.205,12:00:00,30.84,46.44,0.37,9.12,0.37,0.43,0.02,3.46464776992798
391,2023-05-25,-45.144,18:00:00,30.84,46.44,0.37,9.12,0.37,0.43,0.02,3.46464776992798
392,2023-05-26,-44.927,00:00:00,31.34,41.21,0.37,0.29,0.37,0.35,0.02,0.742235004901886
393,2023-05-26,-45.135,06:00:00,31.34,41.21,0.37,0.29,0.37,0.35,0.02,0.742235004901886
394,2023-05-26,-45.2,12:00:00,31.34,41.21,0.37,0.29,0.37,0.35,0.02,0.742235004901886
395,2023-05-26,-45.147,18:00:00,31.34,41.21,0.37,0.29,0.37,0.35,0.02,0.742235004901886
396,2023-05-27,-44.905,00:00:00,28.94,51.66,0.37,3.75,0.37,0.38,0.02,19.7631683349609
397,2023-05-27,-44.929,06:00:00,28.94,51.66,0.37,3.75,0.37,0.38,0.02,19.7631683349609
398,2023-05-27,-45.135,12:00:00,28.94,51.66,0.37,3.75,0.37,0.38,0.02,19.7631683349609
399,2023-05-27,-45.077,18:00:00,28.94,51.66,0.37,3.75,0.37,0.38,0.02,19.7631683349609
400,2023-05-28,-44.826,00:00:00,29.91,41.12,0.37,0.01,0.37,0.34,0.01,0
401,2023-05-28,-45.036,06:00:00,29.91,41.12,0.37,0.01,0.37,0.34,0.01,0
402,2023-05-28,-44.875,12:00:00,29.91,41.12,0.37,0.01,0.37,0.34,0.01,0
403,2023-05-28,-45.069,18:00:00,29.91,41.12,0.37,0.01,0.37,0.34,0.01,0
404,2023-05-29,-44.803,00:00:00,28.42,56.07,0.37,5.94,0.37,0.39,0.01,0
405,2023-05-29,-44.997,06:00:00,28.42,56.07,0.37,5.94,0.37,0.39,0.01,0
406,2023-05-29,-45.08,12:00:00,28.42,56.07,0.37,5.94,0.37,0.39,0.01,0
407,2023-05-29,-45.019,18:00:00,28.42,56.07,0.37,5.94,0.37,0.39,0.01,0
408,2023-05-30,-44.697,00:00:00,27.53,60.16,0.38,7.73,0.38,0.42,0.02,4.11342334747314
409,2023-05-30,-44.878,06:00:00,27.53,60.16,0.38,7.73,0.38,0.42,0.02,4.11342334747314
410,2023-05-30,-45.026,12:00:00,27.53,60.16,0.38,7.73,0.38,0.42,0.02,4.11342334747314
411,2023-05-30,-44.996,18:00:00,27.53,60.16,0.38,7.73,0.38,0.42,0.02,4.11342334747314
412,2023-05-31,-44.822,00:00:00,24.77,73.11,0.4,22.16,0.41,0.53,0.06,1.88449966907501
413,2023-05-31,-44.842,06:00:00,24.77,73.11,0.4,22.16,0.41,0.53,0.06,1.88449966907501
414,2023-05-31,-45.05,12:00:00,24.77,73.11,0.4,22.16,0.41,0.53,0.06,1.88449966907501
415,2023-05-31,-44.971,18:00:00,24.77,73.11,0.4,22.16,0.41,0.53,0.06,1.88449966907501
416,2023-06-01,-44.681,00:00:00,24.21,64.92,0.41,2.31,0.42,0.42,0.12,17.7978096008301
417,2023-06-01,-44.909,06:00:00,24.21,64.92,0.41,2.31,0.42,0.42,0.12,17.7978096008301
418,2023-06-01,-45.034,12:00:00,24.21,64.92,0.41,2.31,0.42,0.42,0.12,17.7978096008301
419,2023-06-01,-44.943,18:00:00,24.21,64.92,0.41,2.31,0.42,0.42,0.12,17.7978096008301
420,2023-06-02,-44.663,00:00:00,27.06,54.43,0.41,1.07,0.42,0.4,0.23,4.8006386756897
421,2023-06-02,-44.893,06:00:00,27.06,54.43,0.41,1.07,0.42,0.4,0.23,4.8006386756897
422,2023-06-02,-45.038,12:00:00,27.06,54.43,0.41,1.07,0.42,0.4,0.23,4.8006386756897
423,2023-06-02,-44.959,18:00:00,27.06,54.43,0.41,1.07,0.42,0.4,0.23,4.8006386756897
424,2023-06-03,-44.659,00:00:00,29.93,41.49,0.41,0,0.42,0.37,0.25,0
425,2023-06-03,-44.867,06:00:00,29.93,41.49,0.41,0,0.42,0.37,0.25,0
426,2023-06-03,-44.725,12:00:00,29.93,41.49,0.41,0,0.42,0.37,0.25,0
427,2023-06-03,-45.038,18:00:00,29.93,41.49,0.41,0,0.42,0.37,0.25,0
428,2023-06-04,-44.867,00:00:00,31.35,39.92,0.41,0,0.41,0.36,0.22,0
429,2023-06-04,-44.896,06:00:00,31.35,39.92,0.41,0,0.41,0.36,0.22,0
430,2023-06-04,-44.893,12:00:00,31.35,39.92,0.41,0,0.41,0.36,0.22,0
431,2023-06-04,-44.966,18:00:00,31.35,39.92,0.41,0,0.41,0.36,0.22,0
432,2023-06-05,-44.686,00:00:00,32.1,40.92,0.4,0.15,0.41,0.35,0.19,0
433,2023-06-05,-44.946,06:00:00,32.1,40.92,0.4,0.15,0.41,0.35,0.19,0
434,2023-06-05,-45.062,12:00:00,32.1,40.92,0.4,0.15,0.41,0.35,0.19,0
435,2023-06-05,-45.011,18:00:00,32.1,40.92,0.4,0.15,0.41,0.35,0.19,0
436,2023-06-06,-44.728,00:00:00,32.1,44.93,0.4,4.34,0.41,0.39,0.16,0
437,2023-06-06,-44.931,06:00:00,32.1,44.93,0.4,4.34,0.41,0.39,0.16,0
438,2023-06-06,-44.957,12:00:00,32.1,44.93,0.4,4.34,0.41,0.39,0.16,0
439,2023-06-06,-44.997,18:00:00,32.1,44.93,0.4,4.34,0.41,0.39,0.16,0
440,2023-06-07,-44.939,00:00:00,31.78,41.53,0.4,0,0.4,0.36,0.17,2.55199790000916
441,2023-06-07,-44.976,06:00:00,31.78,41.53,0.4,0,0.4,0.36,0.17,2.55199790000916
442,2023-06-07,-44.821,12:00:00,31.78,41.53,0.4,0,0.4,0.36,0.17,2.55199790000916
443,2023-06-07,-44.877,18:00:00,31.78,41.53,0.4,0,0.4,0.36,0.17,2.55199790000916
444,2023-06-08,-44.871,00:00:00,32.67,41.11,0.4,0,0.4,0.35,0.15,0
445,2023-06-08,-44.992,06:00:00,32.67,41.11,0.4,0,0.4,0.35,0.15,0
446,2023-06-08,-45.186,12:00:00,32.67,41.11,0.4,0,0.4,0.35,0.15,0
447,2023-06-08,-45.115,18:00:00,32.67,41.11,0.4,0,0.4,0.35,0.15,0
448,2023-06-09,-44.823,00:00:00,34.71,38.69,0.39,0.07,0.4,0.34,0.13,0
449,2023-06-09,-44.988,06:00:00,34.71,38.69,0.39,0.07,0.4,0.34,0.13,0
450,2023-06-09,-45.031,12:00:00,34.71,38.69,0.39,0.07,0.4,0.34,0.13,0
451,2023-06-09,-45.159,18:00:00,34.71,38.69,0.39,0.07,0.4,0.34,0.13,0
452,2023-06-10,-44.907,00:00:00,35.46,42.5,0.39,3.35,0.39,0.35,0.1,0
453,2023-06-10,-45.07,06:00:00,35.46,42.5,0.39,3.35,0.39,0.35,0.1,0
454,2023-06-10,-45.204,12:00:00,35.46,42.5,0.39,3.35,0.39,0.35,0.1,0
455,2023-06-10,-45.143,18:00:00,35.46,42.5,0.39,3.35,0.39,0.35,0.1,0
456,2023-06-11,-44.866,00:00:00,33.73,48.2,0.39,3.09,0.4,0.4,0.14,2.79120540618897
457,2023-06-11,-45.013,06:00:00,33.73,48.2,0.39,3.09,0.4,0.4,0.14,2.79120540618897
458,2023-06-11,-44.92,12:00:00,33.73,48.2,0.39,3.09,0.4,0.4,0.14,2.79120540618897
459,2023-06-11,-44.993,18:00:00,33.73,48.2,0.39,3.09,0.4,0.4,0.14,2.79120540618897
460,2023-06-12,-44.859,00:00:00,34.84,40.74,0.39,0,0.39,0.34,0.12,0
461,2023-06-12,-45.04,06:00:00,34.84,40.74,0.39,0,0.39,0.34,0.12,0
462,2023-06-12,-45.166,12:00:00,34.84,40.74,0.39,0,0.39,0.34,0.12,0
463,2023-06-12,-45.086,18:00:00,34.84,40.74,0.39,0,0.39,0.34,0.12,0
464,2023-06-13,-44.862,00:00:00,36.42,39.9,0.39,0.22,0.39,0.34,0.1,0
465,2023-06-13,-45.067,06:00:00,36.42,39.9,0.39,0.22,0.39,0.34,0.1,0
466,2023-06-13,-45.191,12:00:00,36.42,39.9,0.39,0.22,0.39,0.34,0.1,0
467,2023-06-13,-45.137,18:00:00,36.42,39.9,0.39,0.22,0.39,0.34,0.1,0
468,2023-06-14,-44.883,00:00:00,35.15,43.15,0.38,1.64,0.39,0.35,0.08,0
469,2023-06-14,-45.072,06:00:00,35.15,43.15,0.38,1.64,0.39,0.35,0.08,0
470,2023-06-14,-45.12,12:00:00,35.15,43.15,0.38,1.64,0.39,0.35,0.08,0
471,2023-06-14,-45.152,18:00:00,35.15,43.15,0.38,1.64,0.39,0.35,0.08,0
472,2023-06-15,-45.052,00:00:00,31.48,58.76,0.4,21.99,0.41,0.47,0.19,6.43302345275879
473,2023-06-15,-45.033,06:00:00,31.48,58.76,0.4,21.99,0.41,0.47,0.19,6.43302345275879
474,2023-06-15,-45.209,12:00:00,31.48,58.76,0.4,21.99,0.41,0.47,0.19,6.43302345275879
475,2023-06-15,-45.137,18:00:00,31.48,58.76,0.4,21.99,0.41,0.47,0.19,6.43302345275879
476,2023-06-16,-44.879,00:00:00,33.07,52.12,0.41,0.1,0.42,0.37,0.3,0
477,2023-06-16,-45.067,06:00:00,33.07,52.12,0.41,0.1,0.42,0.37,0.3,0
478,2023-06-16,-45.21,12:00:00,33.07,52.12,0.41,0.1,0.42,0.37,0.3,0
479,2023-06-16,-45.194,18:00:00,33.07,52.12,0.41,0.1,0.42,0.37,0.3,0
480,2023-06-17,-45.036,00:00:00,34.68,45.65,0.4,0.06,0.41,0.36,0.28,0
481,2023-06-17,-45.17,06:00:00,34.68,45.65,0.4,0.06,0.41,0.36,0.28,0
482,2023-06-17,-45.167,12:00:00,34.68,45.65,0.4,0.06,0.41,0.36,0.28,0
483,2023-06-17,-45.212,18:00:00,34.68,45.65,0.4,0.06,0.41,0.36,0.28,0
484,2023-06-18,-45.077,00:00:00,33.95,47.51,0.4,0.19,0.41,0.35,0.3,0
485,2023-06-18,-45.171,06:00:00,33.95,47.51,0.4,0.19,0.41,0.35,0.3,0
486,2023-06-18,-45.233,12:00:00,33.95,47.51,0.4,0.19,0.41,0.35,0.3,0
487,2023-06-18,-45.224,18:00:00,33.95,47.51,0.4,0.19,0.41,0.35,0.3,0
488,2023-06-19,-45.097,00:00:00,35.21,44.84,0.4,6.55,0.41,0.4,0.26,1.01941251754761
489,2023-06-19,-45.186,06:00:00,35.21,44.84,0.4,6.55,0.41,0.4,0.26,1.01941251754761
490,2023-06-19,-45.266,12:00:00,35.21,44.84,0.4,6.55,0.41,0.4,0.26,1.01941251754761
491,2023-06-19,-45.233,18:00:00,35.21,44.84,0.4,6.55,0.41,0.4,0.26,1.01941251754761
492,2023-06-20,-45.17,00:00:00,36.5,42.89,0.4,0.8,0.41,0.37,0.28,0
493,2023-06-20,-45.204,06:00:00,36.5,42.89,0.4,0.8,0.41,0.37,0.28,0
494,2023-06-20,-45.269,12:00:00,36.5,42.89,0.4,0.8,0.41,0.37,0.28,0
495,2023-06-20,-45.236,18:00:00,36.5,42.89,0.4,0.8,0.41,0.37,0.28,0
496,2023-06-21,-45.18,00:00:00,36.09,45,0.4,2.85,0.4,0.37,0.24,0.0235099326819181
497,2023-06-21,-45.238,06:00:00,36.09,45,0.4,2.85,0.4,0.37,0.24,0.0235099326819181
498,2023-06-21,-45.277,12:00:00,36.09,45,0.4,2.85,0.4,0.37,0.24,0.0235099326819181
499,2023-06-21,-45.241,18:00:00,36.09,45,0.4,2.85,0.4,0.37,0.24,0.0235099326819181
500,2023-06-22,-45.189,00:00:00,36.51,46.3,0.4,1.92,0.4,0.37,0.23,1.45761585235596
501,2023-06-22,-45.243,06:00:00,36.51,46.3,0.4,1.92,0.4,0.37,0.23,1.45761585235596
502,2023-06-22,-45.29,12:00:00,36.51,46.3,0.4,1.92,0.4,0.37,0.23,1.45761585235596
503,2023-06-22,-45.242,18:00:00,36.51,46.3,0.4,1.92,0.4,0.37,0.23,1.45761585235596
504,2023-06-23,-45.22,00:00:00,36.89,44.82,0.4,1.46,0.4,0.36,0.23,0.145415961742401
505,2023-06-23,-45.256,06:00:00,36.89,44.82,0.4,1.46,0.4,0.36,0.23,0.145415961742401
506,2023-06-23,-45.298,12:00:00,36.89,44.82,0.4,1.46,0.4,0.36,0.23,0.145415961742401
507,2023-06-23,-45.256,18:00:00,36.89,44.82,0.4,1.46,0.4,0.36,0.23,0.145415961742401
508,2023-06-24,-45.225,00:00:00,36.61,47.46,0.39,1.26,0.4,0.35,0.22,0
509,2023-06-24,-45.256,06:00:00,36.61,47.46,0.39,1.26,0.4,0.35,0.22,0
510,2023-06-24,-45.276,12:00:00,36.61,47.46,0.39,1.26,0.4,0.35,0.22,0
511,2023-06-24,-45.251,18:00:00,36.61,47.46,0.39,1.26,0.4,0.35,0.22,0
512,2023-06-25,-45.24,00:00:00,35.37,52.97,0.39,3.32,0.4,0.36,0.22,0
513,2023-06-25,-45.255,06:00:00,35.37,52.97,0.39,3.32,0.4,0.36,0.22,0
514,2023-06-25,-45.265,12:00:00,35.37,52.97,0.39,3.32,0.4,0.36,0.22,0
515,2023-06-25,-45.276,18:00:00,35.37,52.97,0.39,3.32,0.4,0.36,0.22,0
516,2023-06-26,-45.259,00:00:00,29.93,70.41,0.41,19.32,0.42,0.49,0.23,1.62136745452881
517,2023-06-26,-45.285,06:00:00,29.93,70.41,0.41,19.32,0.42,0.49,0.23,1.62136745452881
518,2023-06-26,-45.308,12:00:00,29.93,70.41,0.41,19.32,0.42,0.49,0.23,1.62136745452881
519,2023-06-26,-45.276,18:00:00,29.93,70.41,0.41,19.32,0.42,0.49,0.23,1.62136745452881
520,2023-06-27,-45.279,00:00:00,31.86,59.4,0.42,1.26,0.43,0.4,0.55,0
521,2023-06-27,-45.273,06:00:00,31.86,59.4,0.42,1.26,0.43,0.4,0.55,0
522,2023-06-27,-45.021,12:00:00,31.86,59.4,0.42,1.26,0.43,0.4,0.55,0
523,2023-06-27,-45.276,18:00:00,31.86,59.4,0.42,1.26,0.43,0.4,0.55,0
524,2023-06-28,-45.293,00:00:00,32.92,58.16,0.42,1.21,0.42,0.39,0.46,0.773083090782166
525,2023-06-28,-45.29,06:00:00,32.92,58.16,0.42,1.21,0.42,0.39,0.46,0.773083090782166
526,2023-06-28,-45.315,12:00:00,32.92,58.16,0.42,1.21,0.42,0.39,0.46,0.773083090782166
527,2023-06-28,-45.289,18:00:00,32.92,58.16,0.42,1.21,0.42,0.39,0.46,0.773083090782166
528,2023-06-29,-45.289,00:00:00,33.01,58.65,0.42,7.55,0.43,0.43,0.51,0.0214620344340801
529,2023-06-29,-45.292,06:00:00,33.01,58.65,0.42,7.55,0.43,0.43,0.51,0.0214620344340801
530,2023-06-29,-45.308,12:00:00,33.01,58.65,0.42,7.55,0.43,0.43,0.51,0.0214620344340801
531,2023-06-29,-45.159,18:00:00,33.01,58.65,0.42,7.55,0.43,0.43,0.51,0.0214620344340801
532,2023-06-30,-45.274,00:00:00,33.14,57.61,0.42,6.56,0.43,0.44,0.6,0.654371798038483
533,2023-06-30,-45.279,06:00:00,33.14,57.61,0.42,6.56,0.43,0.44,0.6,0.654371798038483
534,2023-06-30,-45.292,12:00:00,33.14,57.61,0.42,6.56,0.43,0.44,0.6,0.654371798038483
535,2023-06-30,-45.038,18:00:00,33.14,57.61,0.42,6.56,0.43,0.44,0.6,0.654371798038483
536,2023-07-01,-45.271,00:00:00,32.57,59.26,0.43,8.62,0.44,0.45,0.78,12.0294561386108
537,2023-07-01,-45.278,06:00:00,32.57,59.26,0.43,8.62,0.44,0.45,0.78,12.0294561386108
538,2023-07-01,-45.297,12:00:00,32.57,59.26,0.43,8.62,0.44,0.45,0.78,12.0294561386108
539,2023-07-01,-45.01,18:00:00,32.57,59.26,0.43,8.62,0.44,0.45,0.78,12.0294561386108
540,2023-07-02,-45.287,00:00:00,34.29,53.47,0.43,0.26,0.44,0.39,0.77,0.193225920200348
541,2023-07-02,-45.296,06:00:00,34.29,53.47,0.43,0.26,0.44,0.39,0.77,0.193225920200348
542,2023-07-02,-45.289,12:00:00,34.29,53.47,0.43,0.26,0.44,0.39,0.77,0.193225920200348
543,2023-07-02,-45.278,18:00:00,34.29,53.47,0.43,0.26,0.44,0.39,0.77,0.193225920200348
544,2023-07-03,-45.274,00:00:00,35.06,52.43,0.43,1.19,0.43,0.39,0.76,0
545,2023-07-03,-45.292,06:00:00,35.06,52.43,0.43,1.19,0.43,0.39,0.76,0
